name,calories,cholesterol,folic_acid,vitamin_c,vitamin_d,calcium,iron,protein,carbohydrate,fiber,sugars,fat
"Spices, coriander seed",298,0.0,0.0,21.0,0.0,709.0,16.32,12.37,54.99,41.9,0.0,17.77
"Spices, round, cloves",274,0.0,0.0,0.2,0.0,632.0,11.83,5.97,65.53,33.9,2.38,13.0
"Spices, fenureek seed",323,0.0,0.0,3.0,0.0,176.0,33.53,23.0,58.35,24.6,0.0,6.41
"Cheese, sliced, sharp, cheddar",410,99.0,0.0,0.0,41.0,711.0,0.16,24.25,2.13,0.0,0.27,33.82
"Babyfood, junior, turkey, meat",111,58.0,0.0,0.0,34.0,41.0,0.7,11.5,1.4,0.0,0.0,6.2
"Soup, veetable broth, SWANSON",6,0.0,0.0,0.4,0.0,3.0,0.08,0.23,1.02,0.0,0.57,0.07
"Beans, with beef, canned, baked",121,22.0,0.0,1.8,0.0,45.0,1.6,6.38,16.91,0.0,0.0,3.45
"Beans, raw, mature seeds, pinto",347,0.0,0.0,6.3,0.0,113.0,5.07,21.42,62.55,15.5,2.11,1.23
"APPLEBEE'S, crunchy onion rins",356,0.0,0.0,0.0,0.0,22.0,0.67,4.58,40.17,3.1,4.48,19.61
"Yourt, whole milk, fruit, Greek",106,10.0,0.0,0.0,0.0,100.0,0.0,7.33,12.29,0.0,12.0,3.0
"Muffins, toaster-type, blueberry",313,6.0,54.0,0.0,0.0,13.0,0.51,4.6,53.3,1.8,4.85,9.5
Soy sauce made from soy (tamari),60,0.0,0.0,0.0,0.0,20.0,2.38,10.51,5.57,0.8,1.7,0.1
"Hyacinth beans, raw, mature seeds",344,0.0,0.0,0.0,0.0,130.0,5.1,23.9,60.74,25.6,0.0,1.69
"McDONALD'S, Low Fat Caramel Sauce",313,12.0,0.0,0.0,0.0,71.0,0.16,1.89,71.53,0.0,43.21,3.25
"Cloudberries, raw (Alaska Native)",51,0.0,0.0,158.0,0.0,18.0,0.7,2.4,8.6,0.0,0.0,0.8
"KEEBLER, Wheat Crackers, TOASTEDS",466,0.0,0.0,0.0,0.0,0.0,4.2,8.3,66.1,4.0,9.0,20.0
"Nuts, roasted, european, chestnuts",245,0.0,0.0,26.0,0.0,29.0,0.91,3.17,52.96,5.1,10.6,2.2
"Cherries, sweetened, frozen, sweet",89,0.0,0.0,1.0,0.0,12.0,0.35,1.15,22.36,2.1,20.26,0.13
"SPAGHETTIOS, SpahettiOs  A to Z's",67,2.0,0.0,1.0,16.0,60.0,0.71,2.38,13.89,1.2,4.76,0.4
"Dip, oriinal flavor, bean, FRITO'S",119,0.0,0.0,0.0,0.0,26.0,1.6,5.44,15.89,4.9,0.99,3.7
"Cowpeas, raw, youn pods with seeds",44,0.0,0.0,33.0,0.0,65.0,1.0,3.3,9.5,3.3,5.04,0.3
"Soy protein isolate, potassium type",321,0.0,0.0,0.0,0.0,178.0,14.5,88.32,2.59,0.0,0.0,0.53
"Babyfood, junior, applesauce, fruit",37,0.0,0.0,37.8,0.0,5.0,0.22,0.0,10.3,1.7,8.48,0.0
"Mollusks, raw, mixed species, squid",92,233.0,0.0,4.7,0.0,32.0,0.68,15.58,3.08,0.0,0.0,1.38
"Puddins, reular, dry mix, vanilla",379,0.0,0.0,0.0,0.0,5.0,0.08,0.3,93.5,0.6,79.34,0.4
"Puddins, instant, dry mix, vanilla",377,0.0,0.0,0.0,0.0,12.0,0.01,0.0,92.9,0.0,92.9,0.6
"Whale, eyes (Alaska Native), belua",291,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,23.3
"Sauce, ready-to-serve, verde, salsa",38,0.0,0.0,12.3,0.0,9.0,0.65,1.13,6.36,1.9,3.5,0.89
"Pasta mix, unprepared, classic beef",354,0.0,101.0,2.6,0.0,21.0,2.71,12.32,72.2,2.0,4.95,1.78
"Mayonnaise dressin, no cholesterol",688,0.0,0.0,0.0,0.0,7.0,0.23,0.0,0.3,0.0,0.3,77.8
"Nuts, unblanched, dried, brazilnuts",659,0.0,0.0,0.7,0.0,160.0,2.43,14.32,11.74,7.5,2.33,67.1
"Walrus, dried (Alaska Native), meat",251,0.0,0.0,0.0,0.0,0.0,43.0,57.0,0.0,0.0,0.0,2.6
"Seal, liver (Alaska Native), rined",116,0.0,0.0,0.0,0.0,13.0,13.5,18.6,2.9,0.0,0.0,3.3
"Restaurant, sesame chicken, Chinese",293,59.0,0.0,1.0,5.0,12.0,1.09,14.33,26.88,0.7,15.98,14.25
"KASHI, Toasted Asiao Crackers, TLC",420,5.0,0.0,0.0,0.0,160.0,2.9,12.7,66.4,9.6,7.1,13.8
"Crustaceans, raw, alaska kin, crab",84,42.0,0.0,7.0,0.0,46.0,0.59,18.29,0.0,0.0,0.0,0.6
"Fish, raw, mixed species, whitefish",134,60.0,0.0,0.0,478.0,26.0,0.37,19.09,0.0,0.0,0.0,5.86
"Salad dressin, home recipe, french",631,0.0,0.0,0.6,0.0,6.0,0.2,0.1,3.4,0.0,0.0,70.2
"Game meat, roasted, cooked, caribou",167,109.0,0.0,3.0,0.0,22.0,6.17,29.77,0.0,0.0,0.0,4.42
"CAMPBELL'S, V8 100% Veetable Juice",21,0.0,0.0,29.6,0.0,16.0,0.3,0.82,4.12,0.8,3.29,0.0
"Oranes, valencias, California, raw",49,0.0,0.0,48.5,0.0,40.0,0.09,1.04,11.89,2.5,0.0,0.3
"Bread, sweet yeast bread, pan dulce",367,30.0,68.0,1.2,0.0,86.0,2.87,9.42,56.38,2.3,12.5,11.58
"Beans, no salt added, canned, baked",105,0.0,0.0,3.1,0.0,50.0,0.29,4.8,20.49,5.5,7.78,0.4
"Candies, TWIZZLERS NIBS CHERRY BITS",347,0.0,0.0,0.0,0.0,8.0,0.28,2.3,79.37,0.6,51.35,2.64
"Cake, dry mix, carrot, puddin-type",415,0.0,53.0,1.2,0.0,172.0,1.8,5.1,79.2,0.0,0.0,9.8
"Candies, BUTTERFINGER Crisp, NESTLE",465,0.0,0.0,0.1,0.0,33.0,0.6,6.67,68.45,1.7,48.33,18.33
"ARCHWAY Home Style Cookies, Oatmeal",421,10.0,0.0,0.0,0.0,35.0,2.45,5.48,68.17,2.9,34.5,14.08
"Lasana, unprepared, frozen, cheese",145,11.0,36.0,1.5,1.0,84.0,0.76,5.06,21.61,1.7,3.8,4.22
"Onions, unprepared, chopped, frozen",29,0.0,0.0,3.3,0.0,17.0,0.33,0.79,6.82,1.8,0.0,0.1
"Cowpeas, raw, mature seeds, catjan",343,0.0,0.0,1.5,0.0,85.0,9.95,23.85,59.64,10.7,0.0,2.07
"Tea, Hohoysi (Hopi), brewed, herbal",2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2
"Fish, raw, mixed species, sea bass",97,41.0,0.0,0.0,226.0,10.0,0.29,18.43,0.0,0.0,0.0,2.0
"Fish, dry heat, cooked, sheepshead",126,64.0,0.0,0.0,0.0,37.0,0.67,26.02,0.0,0.0,0.0,1.63
"Snacks, almond, hard, ranola bars",495,0.0,0.0,0.0,0.0,32.0,2.5,7.7,62.0,4.8,0.0,25.5
"Fish, raw, mixed species, seatrout",104,83.0,0.0,0.0,0.0,17.0,0.27,16.74,0.0,0.0,0.0,3.61
"Restaurant, refried beans, Mexican",156,5.0,0.0,0.0,1.0,57.0,1.62,6.91,16.79,8.0,0.78,6.77
"SUNSHINE, Cheez-It Crackers, GRIPZ",491,5.0,0.0,0.0,0.0,113.0,4.2,11.0,61.0,2.5,0.5,23.2
"PEPPERIDGE FARM, White Hoaie Roll",296,0.0,0.0,0.0,0.0,98.0,3.5,0.01,50.7,4.5,4.8,8.7
"Fish, dry heat, cooked, butterfish",187,83.0,0.0,0.0,0.0,28.0,0.64,22.15,0.0,0.0,0.0,10.28
"KEEBLER, Sesame Crackers, TOASTEDS",496,0.0,0.0,0.0,0.0,0.0,0.0,6.6,62.6,2.8,4.1,24.3
"Walrus, raw (Alaska Native), liver",125,0.0,0.0,0.0,0.0,0.0,14.4,21.0,3.5,0.0,0.0,3.0
"Cookies, refrierated douh, suar",436,11.0,0.0,0.0,0.0,8.0,1.85,4.0,61.22,0.9,36.51,19.48
Chocolate-flavored hazelnut spread,541,0.0,0.0,0.0,0.0,108.0,4.38,5.41,62.16,5.4,54.05,29.73
"Bakin chocolate, squares, mexican",426,0.0,0.0,0.1,0.0,34.0,2.18,3.64,77.41,4.0,69.4,15.59
"Puddins, instant, dry mix, banana",367,0.0,0.0,0.0,0.0,6.0,0.12,0.0,92.7,0.0,76.57,0.6
"WENDY'S, with cheese, Double Stack",285,0.0,0.0,0.0,0.0,0.0,0.0,18.53,15.35,0.0,3.87,16.6
"Corn flour, enriched, masa, yellow",363,0.0,180.0,0.0,0.0,138.0,8.5,8.46,76.59,6.4,0.0,3.69
"Salisbury steak with ravy, frozen",149,33.0,0.0,0.0,1.0,47.0,0.95,6.98,6.78,1.0,0.26,10.47
"Restaurant, lemon chicken, Chinese",252,32.0,0.0,2.3,5.0,40.0,1.22,11.87,20.61,1.0,8.18,13.55
"Beveraes, Cran Grape, OCEAN SPRAY",54,1.0,4.0,28.1,0.0,3.0,0.04,0.21,13.16,0.6,12.6,0.0
"Grapefruit, California, white, raw",37,0.0,0.0,33.3,0.0,12.0,0.08,0.88,9.09,0.0,0.0,0.1
"Peaches, uncooked, sulfured, dried",239,0.0,0.0,4.8,0.0,28.0,4.06,3.61,61.33,8.2,41.74,0.76
"Potatoes, raw, flesh and skin, red",70,0.0,0.0,8.6,0.0,10.0,0.73,1.89,15.9,1.7,1.29,0.14
"Candies, WHATCHAMACALLIT Candy Bar",494,12.0,0.0,0.9,0.0,118.0,1.13,8.04,63.23,1.9,48.86,23.68
"KEEBLER, Multirain Crackers, CLUB",466,0.0,0.0,0.0,0.0,0.0,0.0,7.1,65.9,3.5,12.0,20.4
"SUNSHINE, Colby Crackers, CHEEZ-IT",512,2.0,0.0,0.0,0.0,104.0,3.9,9.55,59.25,2.2,1.2,26.85
"Sorhum flour, unenriched, refined",357,0.0,0.0,0.6,0.0,6.0,0.97,9.53,76.85,1.9,0.0,1.24
"Candies, MR. GOODBAR Chocolate Bar",538,10.0,0.0,0.9,0.0,110.0,1.39,10.22,54.34,3.8,47.22,33.21
"Turkey breast, prepackaed, sliced",100,50.0,0.0,0.0,2.0,7.0,0.34,16.33,2.34,0.0,3.28,2.37
"Acerola, raw, (west indian cherry)",32,0.0,0.0,1677.6,0.0,12.0,0.2,0.4,7.69,1.1,0.0,0.3
"CRACKER BARREL, macaroni n' cheese",194,18.0,0.0,0.0,0.0,145.0,0.57,6.49,15.61,1.1,2.83,11.75
"Burrito, microwaved, beef and bean",298,9.0,53.0,1.0,0.0,39.0,3.12,8.73,38.95,6.9,1.36,11.94
"Pie, prepared from recipe, pumpkin",204,42.0,10.0,1.7,0.0,94.0,1.27,4.5,26.4,0.0,0.0,9.3
"OSCAR MAYER, Wieners (beef franks)",329,56.0,0.0,0.0,24.0,10.0,1.34,11.35,2.78,0.0,1.6,30.26
"Enlish muffins, whole rain white",245,0.0,49.0,0.0,0.0,140.0,2.53,7.02,50.17,3.5,1.75,1.75
"Stew/soup, caribou (Alaska Native)",41,0.0,0.0,1.5,0.0,7.0,0.2,3.8,4.8,0.1,0.0,0.7
"Pie, commercially prepared, cherry",260,0.0,19.0,0.9,0.0,12.0,0.48,2.0,39.8,0.8,14.29,11.0
"Beveraes, tonic water, carbonated",34,0.0,0.0,0.0,0.0,1.0,0.01,0.0,8.8,0.0,8.8,0.0
"Emu, broiled, cooked, inside drums",156,91.0,0.0,0.0,0.0,6.0,7.27,32.38,0.0,0.0,0.0,2.01
"Mustard reens, unprepared, frozen",20,0.0,0.0,25.3,0.0,116.0,1.29,2.49,3.41,3.3,0.0,0.27
"Cheese sauce, prepared from recipe",197,38.0,2.0,0.6,41.0,311.0,0.35,10.33,5.48,0.1,0.19,14.92
"Peaches, sweetened, sliced, frozen",94,0.0,0.0,94.2,0.0,3.0,0.37,0.63,23.98,1.8,22.18,0.13
"Game meat, roasted, cooked, beaver",212,117.0,0.0,3.0,0.0,22.0,10.0,34.85,0.0,0.0,0.0,6.96
"PACE, Spicy Jalapeno Refried Beans",63,0.0,0.0,0.0,0.0,33.0,0.9,4.17,11.67,4.2,3.33,0.0
"Cake, prepared, dry mix, anelfood",257,0.0,14.0,0.0,0.0,84.0,0.23,6.1,58.7,0.2,30.51,0.3
"Bread stuffin, dry mix, cornbread",389,0.0,133.0,3.5,0.0,78.0,3.25,10.0,76.7,14.3,13.16,4.2
"Fish, raw, mixed species, stureon",105,60.0,0.0,0.0,412.0,13.0,0.7,16.14,0.0,0.0,0.0,4.04
"Huckleberries, raw (Alaska Native)",37,0.0,0.0,2.8,0.0,15.0,0.3,0.4,8.7,0.0,0.0,0.1
"Chicken, raw, all classes, izzard",94,240.0,0.0,3.7,0.0,11.0,2.49,17.66,0.0,0.0,0.0,2.06
"Cream, cultured, reduced fat, sour",135,39.0,0.0,0.9,9.0,104.0,0.07,2.94,4.26,0.0,0.16,12.0
"SILK Plus for Bone Health, soymilk",41,0.0,0.0,0.0,49.0,165.0,0.44,2.47,4.53,0.8,2.88,1.44
Reddi Wip Fat Free Whipped Toppin,149,16.0,0.0,0.0,0.0,108.0,0.03,3.0,25.0,0.4,16.0,5.0
"Cream substitute, liquid, flavored",251,0.0,0.0,0.0,0.0,6.0,0.59,0.69,35.07,1.1,33.04,13.5
"Boysenberries, heavy syrup, canned",88,0.0,0.0,6.2,0.0,18.0,0.43,0.99,22.31,2.6,0.0,0.12
"Boysenberries, unsweetened, frozen",50,0.0,0.0,3.1,0.0,27.0,0.85,1.1,12.19,5.3,6.89,0.26
"Butter, without salt, stick, liht",499,106.0,0.0,0.0,0.0,48.0,1.09,3.3,0.0,0.0,0.0,55.1
"Cake, prepared from recipe, spone",297,170.0,20.0,0.0,0.0,42.0,1.58,7.3,57.7,0.0,0.0,4.3
"Hush puppies, prepared from recipe",337,45.0,69.0,0.2,0.0,278.0,3.04,7.7,46.0,2.8,2.03,13.5
"Beans, canned, mature seeds, white",114,0.0,0.0,0.0,0.0,73.0,2.99,7.26,21.2,4.8,0.29,0.29
"Douhnuts, lazed, french crullers",412,11.0,34.0,0.0,0.0,26.0,2.42,3.1,59.5,1.2,35.11,18.3
"Pork, cooked, separable fat, fresh",626,79.0,0.0,0.0,72.0,22.0,0.46,7.06,0.0,0.0,0.0,66.1
"Peanut butter, reduced fat, smooth",520,0.0,0.0,0.0,0.0,35.0,1.9,25.9,35.65,5.2,9.28,34.0
"Cookies, lower fat, vanilla wafers",441,51.0,51.0,0.0,0.0,48.0,2.38,5.0,73.6,1.9,37.5,15.2
"Candies, HERSHEY'S SKOR Toffee Bar",541,53.0,0.0,0.5,3.0,30.0,0.57,3.13,63.73,1.3,59.89,30.37
"Duck, raw, meat only, domesticated",135,77.0,0.0,5.8,3.0,11.0,2.4,18.28,0.94,0.0,0.0,5.95
"Duck, raw, meat only, breast, wild",123,77.0,0.0,6.2,0.0,3.0,4.51,19.85,0.0,0.0,0.0,4.25
"Babyfood, chicken and rice, dinner",51,10.0,0.0,1.0,1.0,18.0,0.2,1.6,9.2,1.1,0.55,0.9
"Puddins, reular, dry mix, banana",366,0.0,0.0,0.0,0.0,20.0,0.05,0.0,93.0,0.3,74.32,0.4
"Knackwurst, beef, pork, knockwurst",307,60.0,0.0,0.0,44.0,11.0,0.66,11.1,3.2,0.0,0.0,27.7
"Seasonin mix, oriinal, taco, dry",322,0.0,0.0,0.0,0.0,0.0,7.2,4.5,58.0,13.3,10.83,0.0
"Artichokes, raw, (lobe or french)",47,0.0,0.0,11.7,0.0,44.0,1.28,3.27,10.51,5.4,0.99,0.15
"Milk, calcium reduced, nonfat, dry",354,2.0,0.0,6.7,0.0,280.0,0.32,35.5,51.8,0.0,0.0,0.2
"Milk, sweetened, condensed, canned",321,34.0,0.0,2.6,6.0,284.0,0.19,7.91,54.4,0.0,54.4,8.7
"Squash, raw, all varieties, summer",16,0.0,0.0,17.0,0.0,15.0,0.35,1.21,3.35,1.1,2.2,0.18
"Squash, raw, all varieties, winter",34,0.0,0.0,12.3,0.0,28.0,0.58,0.95,8.59,1.5,2.2,0.13
"Pate, canned, not specified, liver",319,255.0,0.0,2.0,0.0,70.0,5.5,14.2,1.5,0.0,0.0,28.0
"BURGER KING, Premium Fish Sandwich",260,31.0,0.0,0.2,0.0,37.0,1.5,10.29,26.69,0.9,3.53,12.45
"Crackers, reduced fat, whole-wheat",416,0.0,0.0,0.0,0.0,39.0,3.56,11.34,75.52,10.9,1.22,7.59
"Salmonberries, raw (Alaska Native)",47,0.0,0.0,9.2,0.0,13.0,0.4,0.85,10.05,1.9,3.66,0.33
"Babyfood, orane and banana, juice",50,0.0,0.0,34.0,0.0,17.0,0.11,0.7,11.9,0.0,0.0,0.1
"Candies, AFTER EIGHT Mints, NESTLE",432,0.0,0.0,0.0,0.0,13.0,0.57,1.67,79.53,2.4,66.6,11.9
"Beveraes, PERRIER, bottled, water",0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
"Restaurant, coleslaw, family style",159,8.0,0.0,13.7,0.0,34.0,0.3,0.88,12.35,1.9,9.54,11.78
"MOTHER'S, Vanilla Sandwich Cookies",469,0.0,0.0,0.0,0.0,0.0,2.5,4.8,68.9,1.3,30.1,20.1
"Pancakes, dry mix, special dietary",349,0.0,93.0,0.0,0.0,99.0,3.05,8.9,73.9,0.0,0.0,1.4
"Gourd, raw, dishcloth (towelourd)",20,0.0,0.0,12.0,0.0,20.0,0.36,1.2,4.35,1.1,2.02,0.2
"Babyfood, strained, peaches, fruit",65,0.0,0.0,46.1,0.0,4.0,0.23,0.94,14.48,1.3,11.5,0.33
"Desserts, dry mix, vanilla, rennin",383,0.0,0.0,0.0,0.0,117.0,0.07,0.0,99.0,0.0,0.0,0.0
"Cereals ready-to-eat, KASHI GOLEAN",311,0.0,0.0,0.0,0.0,119.0,6.09,24.89,67.19,20.1,16.5,2.2
"Tanerine juice, sweetened, canned",50,0.0,0.0,22.0,0.0,18.0,0.2,0.5,12.0,0.2,11.8,0.2
"Wheat flour, enriched, cake, white",362,0.0,138.0,0.0,0.0,14.0,7.32,8.2,78.03,1.7,0.31,0.86
"Oil, whale (Alaska Native), belua",900,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
"Puff pastry, ready-to-bake, frozen",551,0.0,65.0,0.0,0.0,10.0,2.56,7.3,45.1,1.5,0.74,38.1
"Kefir, LIFEWAY, strawberry, lowfat",62,5.0,0.0,1.5,44.0,119.0,0.04,3.39,10.2,0.0,9.21,0.9
"Macaroni and cheese, frozen entree",149,10.0,0.0,0.0,0.0,114.0,0.57,5.6,17.28,1.1,1.53,6.41
"Turkey from whole, raw, liht meat",114,57.0,0.0,0.0,5.0,11.0,0.73,23.66,0.14,0.0,0.05,1.48
"Lemonade, pink, frozen concentrate",192,0.0,0.0,14.1,0.0,8.0,0.08,0.22,48.86,0.3,46.46,0.69
"Mollusks, raw, mixed species, clam",86,30.0,0.0,0.0,1.0,39.0,1.62,14.67,3.57,0.0,0.0,0.96
"Macaroni, dry, enriched, veetable",367,0.0,261.0,0.0,0.0,34.0,4.28,13.14,74.88,4.3,0.0,1.04
"Seal, meat (Alaska Native), rined",142,90.0,0.0,0.0,0.0,5.0,19.6,28.4,0.0,0.0,0.0,3.2
"Sea cucumber, yane (Alaska Native)",56,0.0,0.0,0.0,0.0,30.0,0.6,13.0,0.0,0.0,0.0,0.4
"KEEBLER, Oriinal, Saltines, ZESTA",418,0.0,0.0,0.0,0.0,0.0,4.0,8.2,76.1,2.5,1.6,9.0
"Cranberry sauce, sweetened, canned",159,0.0,0.0,1.0,0.0,3.0,0.41,0.9,40.4,1.1,31.75,0.15
"Focaccia, plain, Italian flatbread",249,0.0,54.0,0.0,0.0,35.0,3.16,8.77,35.82,1.8,1.75,7.89
"CAMPBELL'S, condensed, Tomato Soup",71,0.0,0.0,4.8,0.0,13.0,0.59,1.46,15.22,1.1,8.23,0.44
"Vitasoy USA, Nasoya Lite Firm Tofu",54,0.0,0.0,0.0,157.0,184.0,1.6,8.3,1.3,0.6,0.2,1.7
"Soup, Chinese restaurant, e drop",27,23.0,0.0,6.5,6.0,7.0,0.26,1.16,4.29,0.4,0.09,0.61
"Nuts, roasted, japanese, chestnuts",201,0.0,0.0,28.0,0.0,35.0,2.1,2.97,45.13,0.0,0.0,0.8
"Cheese, swiss, pasteurized process",334,85.0,0.0,0.0,18.0,772.0,0.61,24.73,2.1,0.0,1.23,25.01
"Macaroni and Cheese, canned entree",82,6.0,11.0,0.0,0.0,35.0,0.9,3.38,11.52,0.5,0.5,2.46
"Asparaus, drained, boiled, cooked",22,0.0,0.0,7.7,0.0,23.0,0.91,2.4,4.11,2.0,1.3,0.22
"Peanut butter with omea-3, creamy",608,0.0,0.0,0.0,0.0,45.0,1.67,24.47,17.0,6.1,3.11,54.17
"Onions, solids and liquids, canned",19,0.0,0.0,4.3,0.0,45.0,0.13,0.85,4.02,1.2,2.2,0.09
"Cheese, part skim milk, mozzarella",254,64.0,0.0,0.0,12.0,782.0,0.22,24.26,2.77,0.0,1.13,15.92
"MOTHER'S, Coconut Cocadas Cookies",500,11.0,0.0,0.0,0.0,0.0,2.8,5.7,65.1,3.0,27.8,25.1
"Cream substitute, liht, powdered",431,0.0,0.0,0.0,0.0,1.0,0.03,1.9,73.4,0.0,73.4,15.7
"Fast foods, with sausae, biscuit",371,28.0,38.0,0.0,14.0,47.0,1.86,9.67,29.99,0.4,1.59,24.42
"Frybread, made with lard (Apache)",309,4.0,93.0,0.0,0.0,52.0,3.43,8.38,46.01,1.7,1.54,10.14
"Snacks, plain, hard, ranola bars",471,0.0,0.0,0.9,0.0,61.0,2.95,10.1,64.4,5.3,28.57,19.8
"Taro shoots, without salt, cooked",14,0.0,0.0,18.9,0.0,14.0,0.41,0.73,3.2,0.0,0.0,0.08
"Fish, raw, farmed, rainbow, trout",141,59.0,0.0,2.9,635.0,25.0,0.31,19.94,0.0,0.0,0.0,6.18
"Mollusks, canned, eastern, oyster",68,55.0,0.0,5.0,1.0,45.0,6.7,7.06,3.91,0.0,0.0,2.47
"Restaurant, spanish rice, Mexican",185,0.0,46.0,0.1,0.0,20.0,1.15,3.28,31.16,1.2,1.3,5.29
"Pork, cooked, rendered fat, bacon",898,97.0,0.0,0.0,0.0,1.0,0.13,0.07,0.0,0.0,0.0,99.5
"Pork, baked, cooked, bacon, cured",548,107.0,0.0,0.0,0.0,10.0,1.49,35.73,1.35,0.0,0.0,43.27
"KEEBLER, Onion Crackers, TOASTEDS",479,0.0,0.0,0.0,0.0,0.0,0.0,5.7,67.7,2.2,9.7,20.6
"Walrus, raw (Alaska Native), meat",199,80.0,0.0,0.0,0.0,18.0,9.4,19.2,0.0,0.0,0.0,13.6
"Cake, dry mix, unenriched, yellow",432,2.0,0.0,0.2,0.0,135.0,0.48,4.4,78.1,1.1,0.0,11.6
"Parmesan cheese toppin, fat free",370,20.0,0.0,0.0,0.0,800.0,5.0,40.0,40.0,0.0,1.5,5.0
"Fish, dry heat, cooked, sablefish",250,63.0,0.0,0.0,0.0,45.0,1.64,17.19,0.0,0.0,0.0,19.62
"Grapefruit, all areas, white, raw",33,0.0,0.0,33.3,0.0,12.0,0.06,0.69,8.41,1.1,7.31,0.1
"Peas, raw, sprouted, mature seeds",124,0.0,0.0,10.4,0.0,36.0,2.26,8.8,27.11,0.0,0.0,0.68
"Babyfood, apple and cherry, juice",41,0.0,0.0,58.3,0.0,5.0,0.66,0.1,9.9,0.1,8.98,0.2
"Nuts, roasted, chinese, chestnuts",239,0.0,0.0,38.4,0.0,19.0,1.5,4.48,52.36,0.0,0.0,1.19
"Candies, BUTTERFINGER Bar, NESTLE",459,0.0,0.0,0.0,0.0,36.0,0.79,5.4,72.9,2.0,45.9,18.9
"MORI-NU, extra firm, silken, Tofu",55,0.0,0.0,0.0,0.0,31.0,1.19,7.4,2.0,0.1,0.99,1.9
"Fish, raw, wild, channel, catfish",95,58.0,0.0,0.7,500.0,14.0,0.3,16.38,0.0,0.0,0.0,2.82
"Candies, vanilla with nuts, fude",435,13.0,0.0,0.1,0.0,47.0,0.41,3.0,74.61,0.9,71.0,13.69
"Fish, raw, mixed species, rouper",92,37.0,0.0,0.0,0.0,27.0,0.89,19.38,0.0,0.0,0.0,1.02
"Asparaus, drained solids, canned",19,0.0,0.0,18.4,0.0,16.0,1.83,2.14,2.46,1.6,1.06,0.65
"Turkey, raw, all classes, izzard",111,271.0,0.0,6.2,19.0,16.0,2.78,18.8,0.0,0.0,0.0,3.37
"DENNY'S, mozzarella cheese sticks",324,32.0,0.0,0.0,0.0,331.0,0.84,13.56,27.22,1.6,2.83,17.87
"Rice, cooked, medium-rain, brown",112,0.0,0.0,0.0,0.0,10.0,0.53,2.32,23.51,1.8,0.0,0.83
"McDONALD'S, Peanuts (for Sundaes)",640,0.0,0.0,0.0,0.0,46.0,1.45,28.04,16.23,0.0,4.15,52.91
"Chicken, raw, meat only, roastin",111,65.0,0.0,0.0,0.0,10.0,1.03,20.33,0.0,0.0,0.0,2.7
"T.G.I. FRIDAY'S, fried mozzarella",333,43.0,0.0,0.0,0.0,351.0,0.59,15.82,25.33,2.2,1.45,18.76
"Pie fillins, low calorie, cherry",53,0.0,0.0,2.8,0.0,11.0,0.33,0.82,11.98,1.2,9.15,0.16
"Frybread, made with lard (Navajo)",330,7.0,105.0,0.0,0.0,57.0,4.04,6.69,48.26,0.0,2.03,12.22
"Stew, hominy with mutton (Navajo)",83,13.0,0.0,0.0,0.0,8.0,0.81,6.71,9.38,2.0,0.11,2.06
"PEPPERIDGE FARM, Deli Swirl Bread",247,0.0,0.0,0.0,0.0,106.0,3.1,0.01,44.7,4.7,2.8,3.1
"Crackers, low sodium, toast thins",442,0.0,0.0,0.0,0.0,0.0,3.48,6.45,67.66,9.7,12.9,16.13
"SMART SOUP, Santa Fe Corn Chowder",55,0.0,0.0,0.0,0.0,23.0,1.0,2.0,11.2,2.0,3.6,0.71
"Beveraes, iner ale, carbonated",34,0.0,0.0,0.0,0.0,3.0,0.18,0.0,8.76,0.0,8.9,0.0
"Danish pastry, enriched, cinnamon",403,21.0,35.0,0.1,0.0,71.0,1.96,7.0,44.6,1.3,19.78,22.4
"Fish, raw, wild, Atlantic, salmon",142,55.0,0.0,0.0,0.0,12.0,0.8,19.84,0.0,0.0,0.0,6.34
"Bear, meat (Alaska Native), black",155,0.0,0.0,0.0,0.0,0.0,7.2,20.1,0.0,0.0,0.0,8.3
"Babyfood, toddler, dices, peaches",51,0.0,0.0,31.3,0.0,6.0,0.2,0.5,11.8,0.8,9.49,0.2
"Potato puffs, oven-heated, frozen",192,0.0,0.0,4.0,0.0,14.0,0.58,2.13,27.29,2.0,0.27,9.05
"NABISCO, NABISCO GRAHAMS Crackers",424,0.0,0.0,0.0,0.0,79.0,4.13,6.99,76.2,3.4,23.0,10.0
"CARRABBA'S ITALIAN GRILL, lasane",191,31.0,0.0,0.8,0.0,185.0,0.74,10.48,12.36,1.3,2.77,11.06
"Pie, commercially prepared, pecan",407,42.0,16.0,0.0,3.0,22.0,0.93,4.5,59.61,2.1,25.18,16.69
"Puddins, ready-to-eat, chocolate",142,1.0,0.0,0.3,0.0,51.0,1.27,2.09,23.01,0.0,17.17,4.6
"Beef, chopped beef, smoked, cured",133,46.0,0.0,0.0,0.0,8.0,2.85,20.19,1.86,0.0,0.0,4.42
"Caribou, raw (Alaska Native), eye",326,0.0,0.0,0.0,0.0,19.0,4.7,10.8,0.0,0.0,0.0,31.4
